scanner,tag,strength,timestamp,zone
202481592757237,10,-79,1551409586858367551,10009
202481594609210,10,-71,1551409586957521977,10009
202481596210804,10,-83,1551409586957607059,10009
202481594345615,10,-91,1551409586957660587,10009
202481592814994,10,-56,1551409586957713552,10009
202481592285809,10,-70,1551409586957752380,10009
202481594469276,10,-76,1551409586957947087,10009
202481594292315,10,-81,1551409586958027850,10009
202481594821872,10,-81,1551409586958192219,10009
202481586283485,10,-71,1551409586958207578,10009
202481590274456,10,-57,1551409586958260671,10009
202481589823194,10,-74,1551409586958361254,10009
202481592757237,10,-69,1551409587057331435,10009
202481597435935,10,-78,1551409587057431805,10009
202481592285809,10,-58,1551409587057801304,10009
202481594345615,10,-76,1551409587058014153,10009
202481594821872,10,-78,1551409587058095071,10009
202481599414040,10,-72,1551409587058112041,10009
202481590274456,10,-62,1551409587058175732,10009
202481586687629,10,-70,1551409587058196372,10009
202481599414040,10,-65,1551409587157319030,10009
202481592814994,10,-56,1551409587157509394,10009
202481592285809,10,-62,1551409587157865025,10009
202481592757237,10,-82,1551409587158006290,10009
202481586283485,10,-71,1551409587158051766,10009
202481594469276,10,-67,1551409587158110337,10009
202481586687629,10,-70,1551409587158263255,10009
202481597435935,10,-80,1551409587158278821,10009
202481594469276,10,-75,1551409587257533381,10009
202481590274456,10,-70,1551409587257638657,10009
202481599414040,10,-60,1551409587257945561,10009
202481592757237,10,-76,1551409587258155452,10009
202481594821872,10,-92,1551409587258214074,10009
202481589823194,10,-78,1551409587258224010,10009
202481586687629,10,-58,1551409587258293085,10009
202481592814994,10,-63,1551409587357537465,10009
202481586283485,10,-72,1551409587457638153,10009
202481592285809,10,-70,1551409587457837826,10009
202481591346384,10,-82,1551409587457851885,10009
202481594292315,10,-88,1551409587457935837,10009
202481594345615,10,-81,1551409587457972393,10009
202481592814994,10,-62,1551409587458005015,10009
202481594469276,10,-69,1551409587458044717,10009
202481590274456,10,-61,1551409587458046223,10009
202481594609210,10,-70,1551409587458181122,10009
202481589823194,10,-80,1551409587458285886,10009
202481599414040,10,-73,1551409587557334272,10009
202481594609210,10,-69,1551409587557670194,10009
202481592757237,10,-71,1551409587557697372,10009
202481597627647,10,-84,1551409587557704308,10009
202481592285809,10,-62,1551409587557800647,10009
202481586687629,10,-68,1551409587557940446,10009
202481592814994,10,-54,1551409587558199788,10009
202481597435935,10,-72,1551409587558220308,10009
202481588235228,10,-83,1551409587558278213,10009
202481594609210,10,-73,1551409587657328100,10009
202481597435935,10,-71,1551409587657350792,10009
202481602084751,10,-88,1551409587657572708,10009
202481594469276,10,-73,1551409587657587784,10009
202481589823194,10,-78,1551409587657964964,10009
202481594345615,10,-81,1551409587658080676,10009
202481590274456,10,-69,1551409587658244834,10009
202481586283485,10,-65,1551409587658380474,10009
202481592285809,10,-70,1551409587658380552,10009
202481597435935,10,-82,1551409587757452422,10009
202481599414040,10,-71,1551409587757630761,10009
202481586687629,10,-73,1551409587757818534,10009
202481592757237,10,-79,1551409587757857491,10009
202481590274456,10,-68,1551409587758098299,10009
202481594821872,10,-77,1551409587758373292,10009
202481594469276,10,-84,1551409587857298459,10009
